Date	State	Confirmed	Deaths	State of Emergency Declared	Stay at home ordered	Gatherings banned	Out-of-state Travel Restrictions	Schools closed	Daycares Closed	Bars and Restaurants Closed	Non-essential retails closed
2020/03/17	Montana	2.0	0.0	1	0	0.15000000000000002	1.0	1	1	1	1
2020/03/18	Montana	2.0	0.0	1	0	0.15000000000000002	1.0	1	1	1	1
2020/03/19	Montana	0.0	0.0	1	0	0.15000000000000002	1.0	1	1	1	1
2020/03/20	Montana	4.0	0.0	1	0	0.15000000000000002	1.0	1	1	1	1
2020/03/21	Montana	6.0	0.0	1	0	0.15000000000000002	1.0	1	1	1	1
2020/03/22	Montana	13.0	0.0	1	0	0.15000000000000002	1.0	1	1	1	1
2020/03/23	Montana	0.0	0.0	1	0	0.15000000000000002	1.0	1	1	1	1
2020/03/24	Montana	17.0	0.0	1	0	0.15000000000000002	1.0	1	1	1	1
2020/03/25	Montana	14.0	0.0	1	0	0.15000000000000002	1.0	1	1	1	1
2020/03/26	Montana	25.0	0.0	1	0	0.15000000000000002	1.0	1	1	1	1
2020/03/27	Montana	19.0	1.0	1	0	0.15000000000000002	1.0	1	1	1	1
2020/03/28	Montana	20.0	0.0	1	1	0.15000000000000002	1.0	0	0	0	0
2020/03/29	Montana	25.0	0.0	1	1	0.15000000000000002	1.0	0	0	0	0
2020/03/30	Montana	17.0	4.0	1	1	0.15000000000000002	1.0	0	0	0	0
2020/03/31	Montana	27.0	0.0	1	1	0.15000000000000002	1.0	0	0	0	0
2020/04/01	Montana	10.0	1.0	1	1	0.15000000000000002	1.0	0	0	0	0
2020/04/02	Montana	33.0	0.0	1	1	0.15000000000000002	1.0	0	0	0	0
2020/04/03	Montana	2.0	-1.0	1	1	0.15000000000000002	1.0	0	0	0	0
2020/01/22	Nebraska	0.0	0.0	0	1	0.0	0.0	1	1	1	1
2020/01/23	Nebraska	0.0	0.0	0	1	0.0	0.0	1	1	1	1
2020/01/24	Nebraska	0.0	0.0	0	1	0.0	0.0	1	1	1	1
2020/01/25	Nebraska	0.0	0.0	0	1	0.0	0.0	1	1	1	1
2020/01/26	Nebraska	0.0	0.0	0	1	0.0	0.0	1	1	1	1
2020/01/27	Nebraska	0.0	0.0	0	1	0.0	0.0	1	1	1	1
2020/01/28	Nebraska	0.0	0.0	0	1	0.0	0.0	1	1	1	1
2020/01/29	Nebraska	0.0	0.0	0	1	0.0	0.0	1	1	1	1
2020/01/30	Nebraska	0.0	0.0	0	1	0.0	0.0	1	1	1	1
2020/01/31	Nebraska	0.0	0.0	0	1	0.0	0.0	1	1	1	1
2020/02/01	Nebraska	0.0	0.0	0	1	0.0	0.0	1	1	1	1
2020/02/02	Nebraska	0.0	0.0	0	1	0.0	0.0	1	1	1	1
2020/02/03	Nebraska	0.0	0.0	0	1	0.0	0.0	1	1	1	1
2020/02/04	Nebraska	0.0	0.0	0	1	0.0	0.0	1	1	1	1
2020/02/05	Nebraska	0.0	0.0	0	1	0.0	0.0	1	1	1	1
2020/02/06	Nebraska	0.0	0.0	0	1	0.0	0.0	1	1	1	1
2020/02/07	Nebraska	0.0	0.0	0	1	0.0	0.0	1	1	1	1
2020/02/08	Nebraska	0.0	0.0	0	1	0.0	0.0	1	1	1	1
2020/02/09	Nebraska	0.0	0.0	0	1	0.0	0.0	1	1	1	1
2020/02/10	Nebraska	0.0	0.0	0	1	0.0	0.0	1	1	1	1
2020/02/11	Nebraska	0.0	0.0	0	1	0.0	0.0	1	1	1	1
2020/02/12	Nebraska	0.0	0.0	0	1	0.0	0.0	1	1	1	1
2020/02/13	Nebraska	0.0	0.0	0	1	0.0	0.0	1	1	1	1
2020/02/14	Nebraska	0.0	0.0	0	1	0.0	0.0	1	1	1	1
2020/02/15	Nebraska	0.0	0.0	0	1	0.0	0.0	1	1	1	1
2020/02/16	Nebraska	0.0	0.0	0	1	0.0	0.0	1	1	1	1
2020/02/17	Nebraska	0.0	0.0	0	1	0.0	0.0	1	1	1	1
2020/02/18	Nebraska	0.0	0.0	0	1	0.0	0.0	1	1	1	1
2020/02/19	Nebraska	0.0	0.0	0	1	0.0	0.0	1	1	1	1
2020/02/20	Nebraska	0.0	0.0	0	1	0.0	0.0	1	1	1	1
2020/02/21	Nebraska	0.0	0.0	0	1	0.0	0.0	1	1	1	1
2020/02/22	Nebraska	0.0	0.0	0	1	0.0	0.0	1	1	1	1
2020/02/23	Nebraska	0.0	0.0	0	1	0.0	0.0	1	1	1	1
2020/02/24	Nebraska	0.0	0.0	0	1	0.0	0.0	1	1	1	1
2020/02/25	Nebraska	0.0	0.0	0	1	0.0	0.0	1	1	1	1
2020/02/26	Nebraska	0.0	0.0	0	1	0.0	0.0	1	1	1	1
2020/02/27	Nebraska	0.0	0.0	0	1	0.0	0.0	1	1	1	1
2020/02/28	Nebraska	0.0	0.0	0	1	0.0	0.0	1	1	1	1
2020/02/29	Nebraska	0.0	0.0	0	1	0.0	0.0	1	1	1	1
2020/03/01	Nebraska	0.0	0.0	0	1	0.0	0.0	1	1	1	1
2020/03/02	Nebraska	0.0	0.0	0	1	0.0	0.0	1	1	1	1
2020/03/03	Nebraska	0.0	0.0	0	1	0.0	0.0	1	1	1	1
2020/03/04	Nebraska	0.0	0.0	0	1	0.0	0.0	1	1	1	1
2020/03/05	Nebraska	0.0	0.0	0	1	0.0	0.0	1	1	1	1
2020/03/06	Nebraska	0.0	0.0	0	1	0.0	0.0	1	1	1	1
2020/03/07	Nebraska	0.0	0.0	0	1	0.0	0.0	1	1	1	1
2020/03/08	Nebraska	0.0	0.0	0	1	0.0	0.0	1	1	1	1
2020/03/09	Nebraska	0.0	0.0	0	1	0.0	0.0	1	1	1	1
2020/03/10	Nebraska	3.0	0.0	0	1	0.0	0.0	1	1	1	1
2020/03/11	Nebraska	2.0	0.0	0	1	0.0	0.0	1	1	1	1
2020/03/12	Nebraska	5.0	0.0	0	1	0.0	0.0	1	1	1	1
2020/03/13	Nebraska	3.0	0.0	1	1	0.15000000000000002	0.15000000000000002	1	1	1	1
2020/03/14	Nebraska	1.0	0.0	1	1	0.15000000000000002	0.15000000000000002	1	1	1	1
2020/03/15	Nebraska	3.0	0.0	1	1	0.15000000000000002	0.15000000000000002	1	1	1	1
2020/03/16	Nebraska	1.0	0.0	1	1	0.15000000000000002	0.15000000000000002	1	1	1	1
2020/03/17	Nebraska	3.0	0.0	1	1	0.15000000000000002	0.15000000000000002	1	1	1	1
2020/03/18	Nebraska	3.0	0.0	1	1	0.15000000000000002	0.15000000000000002	1	1	1	1
2020/03/19	Nebraska	5.0	0.0	1	1	0.15000000000000002	0.15000000000000002	1	1	1	1
2020/03/20	Nebraska	8.0	0.0	1	1	0.15000000000000002	0.15000000000000002	1	1	1	1
2020/03/21	Nebraska	1.0	0.0	1	1	0.15000000000000002	0.15000000000000002	1	1	1	1
2020/03/22	Nebraska	13.0	0.0	1	1	0.15000000000000002	0.15000000000000002	1	1	1	1
2020/03/23	Nebraska	0.0	0.0	1	1	0.15000000000000002	0.15000000000000002	1	1	1	1
2020/03/24	Nebraska	15.0	0.0	1	1	0.15000000000000002	0.15000000000000002	1	1	1	1
2020/03/25	Nebraska	5.0	0.0	1	1	0.15000000000000002	0.15000000000000002	1	1	1	1
2020/03/26	Nebraska	3.0	0.0	1	1	0.15000000000000002	0.15000000000000002	1	1	1	1
2020/03/27	Nebraska	8.0	0.0	1	1	0.15000000000000002	0.15000000000000002	1	1	1	1
2020/03/28	Nebraska	14.0	2.0	1	1	0.15000000000000002	0.15000000000000002	1	1	1	1
2020/03/29	Nebraska	12.0	0.0	1	1	0.15000000000000002	0.15000000000000002	1	1	1	1
2020/03/30	Nebraska	37.0	0.0	1	1	0.15000000000000002	0.15000000000000002	1	1	1	1
2020/03/31	Nebraska	27.0	1.0	1	1	0.15000000000000002	0.15000000000000002	1	1	1	1
2020/04/01	Nebraska	38.0	1.0	1	1	0.15000000000000002	0.15000000000000002	1	1	1	1
2020/04/02	Nebraska	36.0	1.0	1	1	0.15000000000000002	0.15000000000000002	1	1	1	1
2020/04/03	Nebraska	33.0	1.0	1	1	0.15000000000000002	0.15000000000000002	1	1	1	1
2020/01/22	Nevada	0.0	0.0	0	1	0.0	0.0	0	0	0	0
2020/01/23	Nevada	0.0	0.0	0	1	0.0	0.0	0	0	0	0
2020/01/24	Nevada	0.0	0.0	0	1	0.0	0.0	0	0	0	0
2020/01/25	Nevada	0.0	0.0	0	1	0.0	0.0	0	0	0	0
2020/01/26	Nevada	0.0	0.0	0	1	0.0	0.0	0	0	0	0
2020/01/27	Nevada	0.0	0.0	0	1	0.0	0.0	0	0	0	0
2020/01/28	Nevada	0.0	0.0	0	1	0.0	0.0	0	0	0	0
2020/01/29	Nevada	0.0	0.0	0	1	0.0	0.0	0	0	0	0
2020/01/30	Nevada	0.0	0.0	0	1	0.0	0.0	0	0	0	0
2020/01/31	Nevada	0.0	0.0	0	1	0.0	0.0	0	0	0	0
2020/02/01	Nevada	0.0	0.0	0	1	0.0	0.0	0	0	0	0
2020/02/02	Nevada	0.0	0.0	0	1	0.0	0.0	0	0	0	0
2020/02/03	Nevada	0.0	0.0	0	1	0.0	0.0	0	0	0	0
2020/02/04	Nevada	0.0	0.0	0	1	0.0	0.0	0	0	0	0
2020/02/05	Nevada	0.0	0.0	0	1	0.0	0.0	0	0	0	0
2020/02/06	Nevada	0.0	0.0	0	1	0.0	0.0	0	0	0	0
2020/02/07	Nevada	0.0	0.0	0	1	0.0	0.0	0	0	0	0
2020/02/08	Nevada	0.0	0.0	0	1	0.0	0.0	0	0	0	0
2020/02/09	Nevada	0.0	0.0	0	1	0.0	0.0	0	0	0	0
2020/02/10	Nevada	0.0	0.0	0	1	0.0	0.0	0	0	0	0
2020/02/11	Nevada	0.0	0.0	0	1	0.0	0.0	0	0	0	0
2020/02/12	Nevada	0.0	0.0	0	1	0.0	0.0	0	0	0	0
2020/02/13	Nevada	0.0	0.0	0	1	0.0	0.0	0	0	0	0
2020/02/14	Nevada	0.0	0.0	0	1	0.0	0.0	0	0	0	0
2020/02/15	Nevada	0.0	0.0	0	1	0.0	0.0	0	0	0	0
2020/02/16	Nevada	0.0	0.0	0	1	0.0	0.0	0	0	0	0
2020/02/17	Nevada	0.0	0.0	0	1	0.0	0.0	0	0	0	0
2020/02/18	Nevada	0.0	0.0	0	1	0.0	0.0	0	0	0	0
2020/02/19	Nevada	0.0	0.0	0	1	0.0	0.0	0	0	0	0
2020/02/20	Nevada	0.0	0.0	0	1	0.0	0.0	0	0	0	0
2020/02/21	Nevada	0.0	0.0	0	1	0.0	0.0	0	0	0	0
2020/02/22	Nevada	0.0	0.0	0	1	0.0	0.0	0	0	0	0
2020/02/23	Nevada	0.0	0.0	0	1	0.0	0.0	0	0	0	0
2020/02/24	Nevada	0.0	0.0	0	1	0.0	0.0	0	0	0	0
2020/02/25	Nevada	0.0	0.0	0	1	0.0	0.0	0	0	0	0
2020/02/26	Nevada	0.0	0.0	0	1	0.0	0.0	0	0	0	0
2020/02/27	Nevada	0.0	0.0	0	1	0.0	0.0	0	0	0	0
2020/02/28	Nevada	0.0	0.0	0	1	0.0	0.0	0	0	0	0
2020/02/29	Nevada	0.0	0.0	0	1	0.0	0.0	0	0	0	0
2020/03/01	Nevada	0.0	0.0	0	1	0.0	0.0	0	0	0	0
2020/03/02	Nevada	0.0	0.0	0	1	0.0	0.0	0	0	0	0
2020/03/03	Nevada	0.0	0.0	0	1	0.0	0.0	0	0	0	0
2020/03/04	Nevada	0.0	0.0	0	1	0.0	0.0	0	0	0	0
2020/03/05	Nevada	0.0	0.0	0	1	0.0	0.0	0	0	0	0
2020/03/06	Nevada	0.0	0.0	0	1	0.0	0.0	0	0	0	0
2020/03/07	Nevada	0.0	0.0	0	1	0.0	0.0	0	0	0	0
2020/03/08	Nevada	0.0	0.0	0	1	0.0	0.0	0	0	0	0
2020/03/09	Nevada	0.0	0.0	0	1	0.0	0.0	0	0	0	0
2020/03/10	Nevada	4.0	0.0	0	1	0.0	0.0	0	0	0	0
2020/03/11	Nevada	3.0	0.0	0	1	0.0	0.0	0	0	0	0
2020/03/12	Nevada	7.0	0.0	1	1	0.15000000000000002	1.0	0	0	0	0
2020/03/13	Nevada	3.0	0.0	1	1	0.15000000000000002	1.0	0	0	0	0
2020/03/14	Nevada	4.0	0.0	1	1	0.15000000000000002	1.0	0	0	0	0
2020/03/15	Nevada	3.0	0.0	1	1	0.15000000000000002	1.0	0	0	0	0
2020/03/16	Nevada	21.0	1.0	1	1	0.15000000000000002	1.0	0	0	0	0
2020/03/17	Nevada	11.0	0.0	1	1	0.15000000000000002	1.0	0	0	0	0
2020/03/18	Nevada	-1.0	0.0	1	1	0.15000000000000002	1.0	0	0	0	0
2020/03/19	Nevada	40.0	0.0	1	1	0.15000000000000002	1.0	0	0	0	0
2020/03/20	Nevada	19.0	0.0	1	1	0.15000000000000002	1.0	0	0	0	0
2020/03/21	Nevada	47.0	1.0	1	1	0.15000000000000002	1.0	0	0	0	0
2020/03/22	Nevada	29.0	0.0	1	1	0.15000000000000002	1.0	0	0	0	0
2020/03/23	Nevada	55.0	2.0	1	1	0.15000000000000002	1.0	0	0	0	0
2020/03/24	Nevada	33.0	0.0	1	1	0.15000000000000002	1.0	0	0	0	0
2020/03/25	Nevada	45.0	2.0	1	1	0.15000000000000002	1.0	0	0	0	0
2020/03/26	Nevada	97.0	4.0	1	1	0.15000000000000002	1.0	0	0	0	0
2020/03/27	Nevada	116.0	0.0	1	1	0.15000000000000002	1.0	0	0	0	0
2020/03/28	Nevada	90.0	0.0	1	1	0.15000000000000002	1.0	0	0	0	0
2020/03/29	Nevada	294.0	5.0	1	1	0.15000000000000002	1.0	0	0	0	0
2020/03/30	Nevada	92.0	0.0	1	1	0.15000000000000002	1.0	0	0	0	0
2020/03/31	Nevada	102.0	11.0	1	1	0.15000000000000002	1.0	0	0	0	0
2020/04/01	Nevada	165.0	5.0	1	1	0.15000000000000002	1.0	0	0	0	0
2020/04/02	Nevada	184.0	7.0	1	1	0.15000000000000002	1.0	0	0	0	0
2020/04/03	Nevada	51.0	5.0	1	1	0.15000000000000002	1.0	0	0	0	0
2020/01/22	New Hampshire	0.0	0.0	0	0	0.0	0.0	1	1	1	1
2020/01/23	New Hampshire	0.0	0.0	0	0	0.0	0.0	1	1	1	1
2020/01/24	New Hampshire	0.0	0.0	0	0	0.0	0.0	1	1	1	1
2020/01/25	New Hampshire	0.0	0.0	0	0	0.0	0.0	1	1	1	1
2020/01/26	New Hampshire	0.0	0.0	0	0	0.0	0.0	1	1	1	1
2020/01/27	New Hampshire	0.0	0.0	0	0	0.0	0.0	1	1	1	1
2020/01/28	New Hampshire	0.0	0.0	0	0	0.0	0.0	1	1	1	1
2020/01/29	New Hampshire	0.0	0.0	0	0	0.0	0.0	1	1	1	1
2020/01/30	New Hampshire	0.0	0.0	0	0	0.0	0.0	1	1	1	1
2020/01/31	New Hampshire	0.0	0.0	0	0	0.0	0.0	1	1	1	1
2020/02/01	New Hampshire	0.0	0.0	0	0	0.0	0.0	1	1	1	1
2020/02/02	New Hampshire	0.0	0.0	0	0	0.0	0.0	1	1	1	1
2020/02/03	New Hampshire	0.0	0.0	0	0	0.0	0.0	1	1	1	1
2020/02/04	New Hampshire	0.0	0.0	0	0	0.0	0.0	1	1	1	1
2020/02/05	New Hampshire	0.0	0.0	0	0	0.0	0.0	1	1	1	1
2020/02/06	New Hampshire	0.0	0.0	0	0	0.0	0.0	1	1	1	1
2020/02/07	New Hampshire	0.0	0.0	0	0	0.0	0.0	1	1	1	1
2020/02/08	New Hampshire	0.0	0.0	0	0	0.0	0.0	1	1	1	1
2020/02/09	New Hampshire	0.0	0.0	0	0	0.0	0.0	1	1	1	1
2020/02/10	New Hampshire	0.0	0.0	0	0	0.0	0.0	1	1	1	1
2020/02/11	New Hampshire	0.0	0.0	0	0	0.0	0.0	1	1	1	1
2020/02/12	New Hampshire	0.0	0.0	0	0	0.0	0.0	1	1	1	1
2020/02/13	New Hampshire	0.0	0.0	0	0	0.0	0.0	1	1	1	1
2020/02/14	New Hampshire	0.0	0.0	0	0	0.0	0.0	1	1	1	1
2020/02/15	New Hampshire	0.0	0.0	0	0	0.0	0.0	1	1	1	1
2020/02/16	New Hampshire	0.0	0.0	0	0	0.0	0.0	1	1	1	1
2020/02/17	New Hampshire	0.0	0.0	0	0	0.0	0.0	1	1	1	1
2020/02/18	New Hampshire	0.0	0.0	0	0	0.0	0.0	1	1	1	1
2020/02/19	New Hampshire	0.0	0.0	0	0	0.0	0.0	1	1	1	1
2020/02/20	New Hampshire	0.0	0.0	0	0	0.0	0.0	1	1	1	1
2020/02/21	New Hampshire	0.0	0.0	0	0	0.0	0.0	1	1	1	1
2020/02/22	New Hampshire	0.0	0.0	0	0	0.0	0.0	1	1	1	1
2020/02/23	New Hampshire	0.0	0.0	0	0	0.0	0.0	1	1	1	1
2020/02/24	New Hampshire	0.0	0.0	0	0	0.0	0.0	1	1	1	1
2020/02/25	New Hampshire	0.0	0.0	0	0	0.0	0.0	1	1	1	1
2020/02/26	New Hampshire	0.0	0.0	0	0	0.0	0.0	1	1	1	1
2020/02/27	New Hampshire	0.0	0.0	0	0	0.0	0.0	1	1	1	1
2020/02/28	New Hampshire	0.0	0.0	0	0	0.0	0.0	1	1	1	1
2020/02/29	New Hampshire	0.0	0.0	0	0	0.0	0.0	1	1	1	1
2020/03/01	New Hampshire	0.0	0.0	0	0	0.0	0.0	1	1	1	1
2020/03/02	New Hampshire	0.0	0.0	0	0	0.0	0.0	1	1	1	1
2020/03/03	New Hampshire	0.0	0.0	0	0	0.0	0.0	1	1	1	1
2020/03/04	New Hampshire	0.0	0.0	0	0	0.0	0.0	1	1	1	1
2020/03/05	New Hampshire	0.0	0.0	0	0	0.0	0.0	1	1	1	1
2020/03/06	New Hampshire	0.0	0.0	0	0	0.0	0.0	1	1	1	1
2020/03/07	New Hampshire	0.0	0.0	0	0	0.0	0.0	1	1	1	1
2020/03/08	New Hampshire	0.0	0.0	0	0	0.0	0.0	1	1	1	1
2020/03/09	New Hampshire	0.0	0.0	0	0	0.0	0.0	1	1	1	1
2020/03/10	New Hampshire	4.0	0.0	0	0	0.0	0.0	1	1	1	1
2020/03/11	New Hampshire	1.0	0.0	0	0	0.0	0.0	1	1	1	1
2020/03/12	New Hampshire	1.0	0.0	0	0	0.0	0.0	1	1	1	1
2020/03/13	New Hampshire	0.0	0.0	1	0	1.0	0.05	1	1	1	1
2020/03/14	New Hampshire	1.0	0.0	1	0	1.0	0.05	1	1	1	1
2020/03/15	New Hampshire	6.0	0.0	1	0	1.0	0.05	1	1	1	1
2020/03/16	New Hampshire	4.0	0.0	1	0	1.0	0.05	1	1	1	1
2020/03/17	New Hampshire	9.0	0.0	1	0	1.0	0.05	1	1	1	1
2020/03/18	New Hampshire	0.0	0.0	1	0	1.0	0.05	1	1	1	1
2020/03/19	New Hampshire	18.0	0.0	1	0	1.0	0.05	1	1	1	1
2020/03/20	New Hampshire	0.0	0.0	1	0	1.0	0.05	1	1	1	1
2020/03/21	New Hampshire	11.0	0.0	1	0	1.0	0.05	1	1	1	1
2020/03/22	New Hampshire	19.0	0.0	1	0	1.0	0.05	1	1	1	1
2020/03/23	New Hampshire	27.0	1.0	1	0	1.0	0.05	1	1	1	1
2020/03/24	New Hampshire	0.0	0.0	1	0	1.0	0.05	1	1	1	1
2020/03/25	New Hampshire	7.0	0.0	1	0	1.0	0.05	1	1	1	1
2020/03/26	New Hampshire	29.0	0.0	1	0	1.0	0.05	1	1	1	1
2020/03/27	New Hampshire	21.0	0.0	1	1	1.0	0.05	0	0	0	0
2020/03/28	New Hampshire	29.0	1.0	1	1	1.0	0.05	0	0	0	0
2020/03/29	New Hampshire	27.0	0.0	1	1	1.0	0.05	0	0	0	0
2020/03/30	New Hampshire	100.0	1.0	1	1	1.0	0.05	0	0	0	0
2020/03/31	New Hampshire	43.0	0.0	1	1	1.0	0.05	0	0	0	0
2020/04/01	New Hampshire	10.0	0.0	1	1	1.0	0.05	0	0	0	0
2020/04/02	New Hampshire	-51.0	0.0	1	1	1.0	0.05	0	0	0	0
2020/04/03	New Hampshire	163.0	2.0	1	1	1.0	0.05	0	0	0	0
2020/01/22	New Jersey	0.0	0.0	0	0	0.0	0.0	1	1	1	1
2020/01/23	New Jersey	0.0	0.0	0	0	0.0	0.0	1	1	1	1
2020/01/24	New Jersey	0.0	0.0	0	0	0.0	0.0	1	1	1	1
2020/01/25	New Jersey	0.0	0.0	0	0	0.0	0.0	1	1	1	1
2020/01/26	New Jersey	0.0	0.0	0	0	0.0	0.0	1	1	1	1
2020/01/27	New Jersey	0.0	0.0	0	0	0.0	0.0	1	1	1	1
2020/01/28	New Jersey	0.0	0.0	0	0	0.0	0.0	1	1	1	1
2020/01/29	New Jersey	0.0	0.0	0	0	0.0	0.0	1	1	1	1
2020/01/30	New Jersey	0.0	0.0	0	0	0.0	0.0	1	1	1	1
2020/01/31	New Jersey	0.0	0.0	0	0	0.0	0.0	1	1	1	1
2020/02/01	New Jersey	0.0	0.0	0	0	0.0	0.0	1	1	1	1
2020/02/02	New Jersey	0.0	0.0	0	0	0.0	0.0	1	1	1	1
2020/02/03	New Jersey	0.0	0.0	0	0	0.0	0.0	1	1	1	1
2020/02/04	New Jersey	0.0	0.0	0	0	0.0	0.0	1	1	1	1
2020/02/05	New Jersey	0.0	0.0	0	0	0.0	0.0	1	1	1	1
2020/02/06	New Jersey	0.0	0.0	0	0	0.0	0.0	1	1	1	1
2020/02/07	New Jersey	0.0	0.0	0	0	0.0	0.0	1	1	1	1
2020/02/08	New Jersey	0.0	0.0	0	0	0.0	0.0	1	1	1	1
2020/02/09	New Jersey	0.0	0.0	0	0	0.0	0.0	1	1	1	1
2020/02/10	New Jersey	0.0	0.0	0	0	0.0	0.0	1	1	1	1
2020/02/11	New Jersey	0.0	0.0	0	0	0.0	0.0	1	1	1	1
2020/02/12	New Jersey	0.0	0.0	0	0	0.0	0.0	1	1	1	1
2020/02/13	New Jersey	0.0	0.0	0	0	0.0	0.0	1	1	1	1
2020/02/14	New Jersey	0.0	0.0	0	0	0.0	0.0	1	1	1	1
2020/02/15	New Jersey	0.0	0.0	0	0	0.0	0.0	1	1	1	1
2020/02/16	New Jersey	0.0	0.0	0	0	0.0	0.0	1	1	1	1
2020/02/17	New Jersey	0.0	0.0	0	0	0.0	0.0	1	1	1	1
2020/02/18	New Jersey	0.0	0.0	0	0	0.0	0.0	1	1	1	1
2020/02/19	New Jersey	0.0	0.0	0	0	0.0	0.0	1	1	1	1
2020/02/20	New Jersey	0.0	0.0	0	0	0.0	0.0	1	1	1	1
2020/02/21	New Jersey	0.0	0.0	0	0	0.0	0.0	1	1	1	1
2020/02/22	New Jersey	0.0	0.0	0	0	0.0	0.0	1	1	1	1
2020/02/23	New Jersey	0.0	0.0	0	0	0.0	0.0	1	1	1	1
2020/02/24	New Jersey	0.0	0.0	0	0	0.0	0.0	1	1	1	1
2020/02/25	New Jersey	0.0	0.0	0	0	0.0	0.0	1	1	1	1
2020/02/26	New Jersey	0.0	0.0	0	0	0.0	0.0	1	1	1	1
2020/02/27	New Jersey	0.0	0.0	0	0	0.0	0.0	1	1	1	1
2020/02/28	New Jersey	0.0	0.0	0	0	0.0	0.0	1	1	1	1
2020/02/29	New Jersey	0.0	0.0	0	0	0.0	0.0	1	1	1	1
2020/03/01	New Jersey	0.0	0.0	0	0	0.0	0.0	1	1	1	1
2020/03/02	New Jersey	0.0	0.0	0	0	0.0	0.0	1	1	1	1
2020/03/03	New Jersey	0.0	0.0	0	0	0.0	0.0	1	1	1	1
2020/03/04	New Jersey	0.0	0.0	0	0	0.0	0.0	1	1	1	1
2020/03/05	New Jersey	0.0	0.0	0	0	0.0	0.0	1	1	1	1
2020/03/06	New Jersey	0.0	0.0	0	0	0.0	0.0	1	1	1	1
2020/03/07	New Jersey	0.0	0.0	0	0	0.0	0.0	1	1	1	1
2020/03/08	New Jersey	0.0	0.0	0	0	0.0	0.0	1	1	1	1
2020/03/09	New Jersey	0.0	0.0	1	0	0.05	1.0	1	1	1	1
2020/03/10	New Jersey	15.0	1.0	1	0	0.05	1.0	1	1	1	1
2020/03/11	New Jersey	8.0	0.0	1	0	0.05	1.0	1	1	1	1
2020/03/12	New Jersey	6.0	0.0	1	0	0.05	1.0	1	1	1	1
2020/03/13	New Jersey	0.0	0.0	1	0	0.05	1.0	1	1	1	1
2020/03/14	New Jersey	40.0	0.0	1	0	0.05	1.0	1	1	1	1
2020/03/15	New Jersey	29.0	1.0	1	0	0.05	1.0	1	1	1	1
2020/03/16	New Jersey	80.0	0.0	1	0	0.05	1.0	1	1	1	1
2020/03/17	New Jersey	89.0	1.0	1	0	0.05	1.0	1	1	1	1
2020/03/18	New Jersey	0.0	0.0	1	0	0.05	1.0	1	1	1	1
2020/03/19	New Jersey	475.0	6.0	1	0	0.05	1.0	1	1	1	1
2020/03/20	New Jersey	148.0	2.0	1	0	0.05	1.0	1	1	1	1
2020/03/21	New Jersey	437.0	5.0	1	1	0.05	1.0	0	0	0	0
2020/03/22	New Jersey	587.0	4.0	1	1	0.05	1.0	0	0	0	0
2020/03/23	New Jersey	930.0	7.0	1	1	0.05	1.0	0	0	0	0
2020/03/24	New Jersey	831.0	17.0	1	1	0.05	1.0	0	0	0	0
2020/03/25	New Jersey	727.0	18.0	1	1	0.05	1.0	0	0	0	0
2020/03/26	New Jersey	2474.0	19.0	1	1	0.05	1.0	0	0	0	0
2020/03/27	New Jersey	1949.0	27.0	1	1	0.05	1.0	0	0	0	0
2020/03/28	New Jersey	2299.0	32.0	1	1	0.05	1.0	0	0	0	0
2020/03/29	New Jersey	2262.0	21.0	1	1	0.05	1.0	0	0	0	0
2020/03/30	New Jersey	3250.0	37.0	1	1	0.05	1.0	0	0	0	0
2020/03/31	New Jersey	2060.0	69.0	1	1	0.05	1.0	0	0	0	0
2020/04/01	New Jersey	3559.0	88.0	1	1	0.05	1.0	0	0	0	0
2020/04/02	New Jersey	3335.0	182.0	1	1	0.05	1.0	0	0	0	0
2020/04/03	New Jersey	4305.0	109.0	1	1	0.05	1.0	0	0	0	0
2020/01/22	New Mexico	0.0	0.0	0	0	0.0	0.0	1	1	1	1
2020/01/23	New Mexico	0.0	0.0	0	0	0.0	0.0	1	1	1	1
2020/01/24	New Mexico	0.0	0.0	0	0	0.0	0.0	1	1	1	1
2020/01/25	New Mexico	0.0	0.0	0	0	0.0	0.0	1	1	1	1
2020/01/26	New Mexico	0.0	0.0	0	0	0.0	0.0	1	1	1	1
2020/01/27	New Mexico	0.0	0.0	0	0	0.0	0.0	1	1	1	1
2020/01/28	New Mexico	0.0	0.0	0	0	0.0	0.0	1	1	1	1
2020/01/29	New Mexico	0.0	0.0	0	0	0.0	0.0	1	1	1	1
2020/01/30	New Mexico	0.0	0.0	0	0	0.0	0.0	1	1	1	1
2020/01/31	New Mexico	0.0	0.0	0	0	0.0	0.0	1	1	1	1
2020/02/01	New Mexico	0.0	0.0	0	0	0.0	0.0	1	1	1	1
2020/02/02	New Mexico	0.0	0.0	0	0	0.0	0.0	1	1	1	1
2020/02/03	New Mexico	0.0	0.0	0	0	0.0	0.0	1	1	1	1
2020/02/04	New Mexico	0.0	0.0	0	0	0.0	0.0	1	1	1	1
2020/02/05	New Mexico	0.0	0.0	0	0	0.0	0.0	1	1	1	1
2020/02/06	New Mexico	0.0	0.0	0	0	0.0	0.0	1	1	1	1
2020/02/07	New Mexico	0.0	0.0	0	0	0.0	0.0	1	1	1	1
2020/02/08	New Mexico	0.0	0.0	0	0	0.0	0.0	1	1	1	1
2020/02/09	New Mexico	0.0	0.0	0	0	0.0	0.0	1	1	1	1
