Date	Date_index	State	Confirmed	Deaths	Cumulative Confirmed	Cumulative Deaths	State of Emergency Declared	Stay at home ordered	Gatherings banned	Out-of-state Travel Restrictions	Schools closed	Daycares Closed	Bars and Restaurants Closed	Non-essential retails closed	Lat	Long	Population	Area	Density
2020-03-17	56	Kansas	7.0	0.0	18.0	1.0	1	0	3	20	1	1	1	1	38.5266	-96.7265	2913314	213100	13.67
2020-03-18	57	Kansas	0.0	0.0	18.0	1.0	1	0	3	20	1	1	1	1	38.5266	-96.7265	2913314	213100	13.67
2020-03-19	58	Kansas	16.0	0.0	34.0	1.0	1	0	3	20	1	1	1	1	38.5266	-96.7265	2913314	213100	13.67
2020-03-20	59	Kansas	10.0	0.0	44.0	1.0	1	0	3	20	1	1	1	1	38.5266	-96.7265	2913314	213100	13.67
2020-03-21	60	Kansas	13.0	1.0	57.0	2.0	1	0	3	20	1	1	1	1	38.5266	-96.7265	2913314	213100	13.67
2020-03-22	61	Kansas	8.0	0.0	65.0	2.0	1	0	3	20	1	1	1	1	38.5266	-96.7265	2913314	213100	13.67
2020-03-23	62	Kansas	19.0	0.0	84.0	2.0	1	0	3	20	1	1	1	1	38.5266	-96.7265	2913314	213100	13.67
2020-03-24	63	Kansas	16.0	0.0	100.0	2.0	1	0	3	20	1	1	1	1	38.5266	-96.7265	2913314	213100	13.67
2020-03-25	64	Kansas	34.0	1.0	134.0	3.0	1	0	3	20	1	1	1	1	38.5266	-96.7265	2913314	213100	13.67
2020-03-26	65	Kansas	38.0	0.0	172.0	3.0	1	0	3	20	1	1	1	1	38.5266	-96.7265	2913314	213100	13.67
2020-03-27	66	Kansas	34.0	1.0	206.0	4.0	1	0	3	20	1	1	1	1	38.5266	-96.7265	2913314	213100	13.67
2020-03-28	67	Kansas	60.0	0.0	266.0	4.0	1	0	3	20	1	1	1	1	38.5266	-96.7265	2913314	213100	13.67
2020-03-29	68	Kansas	64.0	3.0	330.0	7.0	1	0	3	20	1	1	1	1	38.5266	-96.7265	2913314	213100	13.67
2020-03-30	69	Kansas	42.0	1.0	372.0	8.0	1	1	3	20	0	1	0	0	38.5266	-96.7265	2913314	213100	13.67
2020-03-31	70	Kansas	62.0	1.0	434.0	9.0	1	1	3	20	0	1	0	0	38.5266	-96.7265	2913314	213100	13.67
2020-04-01	71	Kansas	51.0	1.0	485.0	10.0	1	1	3	20	0	1	0	0	38.5266	-96.7265	2913314	213100	13.67
2020-04-02	72	Kansas	68.0	2.0	553.0	12.0	1	1	3	20	0	1	0	0	38.5266	-96.7265	2913314	213100	13.67
2020-04-03	73	Kansas	76.0	6.0	629.0	18.0	1	1	3	20	0	1	0	0	38.5266	-96.7265	2913314	213100	13.67
2020-04-04	74	Kansas	69.0	3.0	698.0	21.0	1	1	3	20	0	1	0	0	38.5266	-96.7265	2913314	213100	13.67
2020-04-05	75	Kansas	53.0	1.0	751.0	22.0	1	1	3	20	0	1	0	0	38.5266	-96.7265	2913314	213100	13.67
2020-04-06	76	Kansas	98.0	3.0	849.0	25.0	1	1	3	20	0	1	0	0	38.5266	-96.7265	2913314	213100	13.67
2020-04-07	77	Kansas	63.0	4.0	912.0	29.0	1	1	3	20	0	1	0	0	38.5266	-96.7265	2913314	213100	13.67
2020-04-08	78	Kansas	134.0	5.0	1046.0	34.0	1	1	3	20	0	1	0	0	38.5266	-96.7265	2913314	213100	13.67
2020-04-09	79	Kansas	70.0	8.0	1116.0	42.0	1	1	3	20	0	1	0	0	38.5266	-96.7265	2913314	213100	13.67
2020-04-10	80	Kansas	1.0	0.0	1117.0	42.0	1	1	3	20	0	1	0	0	38.5266	-96.7265	2913314	213100	13.67
2020-04-11	81	Kansas	158.0	13.0	1275.0	55.0	1	1	3	20	0	1	0	0	38.5266	-96.7265	2913314	213100	13.67
2020-04-12	82	Kansas	69.0	1.0	1344.0	56.0	1	1	3	20	0	1	0	0	38.5266	-96.7265	2913314	213100	13.67
2020-04-13	83	Kansas	46.0	6.0	1390.0	62.0	1	1	3	20	0	1	0	0	38.5266	-96.7265	2913314	213100	13.67
2020-04-14	84	Kansas	51.0	7.0	1441.0	69.0	1	1	3	20	0	1	0	0	38.5266	-96.7265	2913314	213100	13.67
2020-04-15	85	Kansas	63.0	2.0	1504.0	71.0	1	1	3	20	0	1	0	0	38.5266	-96.7265	2913314	213100	13.67
2020-04-16	86	Kansas	111.0	9.0	1615.0	80.0	1	1	3	20	0	1	0	0	38.5266	-96.7265	2913314	213100	13.67
2020-04-17	87	Kansas	115.0	2.0	1730.0	82.0	1	1	3	20	0	1	0	0	38.5266	-96.7265	2913314	213100	13.67
2020-01-22	1	Kentucky	0.0	0.0	0.0	0.0	0	0	0	0	1	1	1	1	37.6681	-84.6701	4467673	104656	42.69
2020-01-23	2	Kentucky	0.0	0.0	0.0	0.0	0	0	0	0	1	1	1	1	37.6681	-84.6701	4467673	104656	42.69
2020-01-24	3	Kentucky	0.0	0.0	0.0	0.0	0	0	0	0	1	1	1	1	37.6681	-84.6701	4467673	104656	42.69
2020-01-25	4	Kentucky	0.0	0.0	0.0	0.0	0	0	0	0	1	1	1	1	37.6681	-84.6701	4467673	104656	42.69
2020-01-26	5	Kentucky	0.0	0.0	0.0	0.0	0	0	0	0	1	1	1	1	37.6681	-84.6701	4467673	104656	42.69
2020-01-27	6	Kentucky	0.0	0.0	0.0	0.0	0	0	0	0	1	1	1	1	37.6681	-84.6701	4467673	104656	42.69
2020-01-28	7	Kentucky	0.0	0.0	0.0	0.0	0	0	0	0	1	1	1	1	37.6681	-84.6701	4467673	104656	42.69
2020-01-29	8	Kentucky	0.0	0.0	0.0	0.0	0	0	0	0	1	1	1	1	37.6681	-84.6701	4467673	104656	42.69
2020-01-30	9	Kentucky	0.0	0.0	0.0	0.0	0	0	0	0	1	1	1	1	37.6681	-84.6701	4467673	104656	42.69
2020-01-31	10	Kentucky	0.0	0.0	0.0	0.0	0	0	0	0	1	1	1	1	37.6681	-84.6701	4467673	104656	42.69
2020-02-01	11	Kentucky	0.0	0.0	0.0	0.0	0	0	0	0	1	1	1	1	37.6681	-84.6701	4467673	104656	42.69
2020-02-02	12	Kentucky	0.0	0.0	0.0	0.0	0	0	0	0	1	1	1	1	37.6681	-84.6701	4467673	104656	42.69
2020-02-03	13	Kentucky	0.0	0.0	0.0	0.0	0	0	0	0	1	1	1	1	37.6681	-84.6701	4467673	104656	42.69
2020-02-04	14	Kentucky	0.0	0.0	0.0	0.0	0	0	0	0	1	1	1	1	37.6681	-84.6701	4467673	104656	42.69
2020-02-05	15	Kentucky	0.0	0.0	0.0	0.0	0	0	0	0	1	1	1	1	37.6681	-84.6701	4467673	104656	42.69
2020-02-06	16	Kentucky	0.0	0.0	0.0	0.0	0	0	0	0	1	1	1	1	37.6681	-84.6701	4467673	104656	42.69
2020-02-07	17	Kentucky	0.0	0.0	0.0	0.0	0	0	0	0	1	1	1	1	37.6681	-84.6701	4467673	104656	42.69
2020-02-08	18	Kentucky	0.0	0.0	0.0	0.0	0	0	0	0	1	1	1	1	37.6681	-84.6701	4467673	104656	42.69
2020-02-09	19	Kentucky	0.0	0.0	0.0	0.0	0	0	0	0	1	1	1	1	37.6681	-84.6701	4467673	104656	42.69
2020-02-10	20	Kentucky	0.0	0.0	0.0	0.0	0	0	0	0	1	1	1	1	37.6681	-84.6701	4467673	104656	42.69
2020-02-11	21	Kentucky	0.0	0.0	0.0	0.0	0	0	0	0	1	1	1	1	37.6681	-84.6701	4467673	104656	42.69
2020-02-12	22	Kentucky	0.0	0.0	0.0	0.0	0	0	0	0	1	1	1	1	37.6681	-84.6701	4467673	104656	42.69
2020-02-13	23	Kentucky	0.0	0.0	0.0	0.0	0	0	0	0	1	1	1	1	37.6681	-84.6701	4467673	104656	42.69
2020-02-14	24	Kentucky	0.0	0.0	0.0	0.0	0	0	0	0	1	1	1	1	37.6681	-84.6701	4467673	104656	42.69
2020-02-15	25	Kentucky	0.0	0.0	0.0	0.0	0	0	0	0	1	1	1	1	37.6681	-84.6701	4467673	104656	42.69
2020-02-16	26	Kentucky	0.0	0.0	0.0	0.0	0	0	0	0	1	1	1	1	37.6681	-84.6701	4467673	104656	42.69
2020-02-17	27	Kentucky	0.0	0.0	0.0	0.0	0	0	0	0	1	1	1	1	37.6681	-84.6701	4467673	104656	42.69
2020-02-18	28	Kentucky	0.0	0.0	0.0	0.0	0	0	0	0	1	1	1	1	37.6681	-84.6701	4467673	104656	42.69
2020-02-19	29	Kentucky	0.0	0.0	0.0	0.0	0	0	0	0	1	1	1	1	37.6681	-84.6701	4467673	104656	42.69
2020-02-20	30	Kentucky	0.0	0.0	0.0	0.0	0	0	0	0	1	1	1	1	37.6681	-84.6701	4467673	104656	42.69
2020-02-21	31	Kentucky	0.0	0.0	0.0	0.0	0	0	0	0	1	1	1	1	37.6681	-84.6701	4467673	104656	42.69
2020-02-22	32	Kentucky	0.0	0.0	0.0	0.0	0	0	0	0	1	1	1	1	37.6681	-84.6701	4467673	104656	42.69
2020-02-23	33	Kentucky	0.0	0.0	0.0	0.0	0	0	0	0	1	1	1	1	37.6681	-84.6701	4467673	104656	42.69
2020-02-24	34	Kentucky	0.0	0.0	0.0	0.0	0	0	0	0	1	1	1	1	37.6681	-84.6701	4467673	104656	42.69
2020-02-25	35	Kentucky	0.0	0.0	0.0	0.0	0	0	0	0	1	1	1	1	37.6681	-84.6701	4467673	104656	42.69
2020-02-26	36	Kentucky	0.0	0.0	0.0	0.0	0	0	0	0	1	1	1	1	37.6681	-84.6701	4467673	104656	42.69
2020-02-27	37	Kentucky	0.0	0.0	0.0	0.0	0	0	0	0	1	1	1	1	37.6681	-84.6701	4467673	104656	42.69
2020-02-28	38	Kentucky	0.0	0.0	0.0	0.0	0	0	0	0	1	1	1	1	37.6681	-84.6701	4467673	104656	42.69
2020-02-29	39	Kentucky	0.0	0.0	0.0	0.0	0	0	0	0	1	1	1	1	37.6681	-84.6701	4467673	104656	42.69
2020-03-01	40	Kentucky	0.0	0.0	0.0	0.0	0	0	0	0	1	1	1	1	37.6681	-84.6701	4467673	104656	42.69
2020-03-02	41	Kentucky	0.0	0.0	0.0	0.0	0	0	0	0	1	1	1	1	37.6681	-84.6701	4467673	104656	42.69
2020-03-03	42	Kentucky	0.0	0.0	0.0	0.0	0	0	0	0	1	1	1	1	37.6681	-84.6701	4467673	104656	42.69
2020-03-04	43	Kentucky	0.0	0.0	0.0	0.0	0	0	0	0	1	1	1	1	37.6681	-84.6701	4467673	104656	42.69
2020-03-05	44	Kentucky	0.0	0.0	0.0	0.0	0	0	0	0	1	1	1	1	37.6681	-84.6701	4467673	104656	42.69
2020-03-06	45	Kentucky	0.0	0.0	0.0	0.0	1	0	20	20	1	1	1	1	37.6681	-84.6701	4467673	104656	42.69
2020-03-07	46	Kentucky	0.0	0.0	0.0	0.0	1	0	20	20	1	1	1	1	37.6681	-84.6701	4467673	104656	42.69
2020-03-08	47	Kentucky	0.0	0.0	0.0	0.0	1	0	20	20	1	1	1	1	37.6681	-84.6701	4467673	104656	42.69
2020-03-09	48	Kentucky	0.0	0.0	0.0	0.0	1	0	20	20	1	1	1	1	37.6681	-84.6701	4467673	104656	42.69
2020-03-10	49	Kentucky	6.0	0.0	6.0	0.0	1	0	20	20	1	1	1	1	37.6681	-84.6701	4467673	104656	42.69
2020-03-11	50	Kentucky	2.0	0.0	8.0	0.0	1	0	20	20	1	1	1	1	37.6681	-84.6701	4467673	104656	42.69
2020-03-12	51	Kentucky	2.0	0.0	10.0	0.0	1	0	20	20	1	1	1	1	37.6681	-84.6701	4467673	104656	42.69
2020-03-13	52	Kentucky	4.0	0.0	14.0	0.0	1	0	20	20	1	1	1	1	37.6681	-84.6701	4467673	104656	42.69
2020-03-14	53	Kentucky	0.0	0.0	14.0	0.0	1	0	20	20	1	1	1	1	37.6681	-84.6701	4467673	104656	42.69
2020-03-15	54	Kentucky	6.0	0.0	20.0	0.0	1	0	20	20	1	1	1	1	37.6681	-84.6701	4467673	104656	42.69
2020-03-16	55	Kentucky	1.0	1.0	21.0	1.0	1	0	20	20	1	1	1	1	37.6681	-84.6701	4467673	104656	42.69
2020-03-17	56	Kentucky	5.0	0.0	26.0	1.0	1	0	20	20	1	1	1	1	37.6681	-84.6701	4467673	104656	42.69
2020-03-18	57	Kentucky	1.0	0.0	27.0	1.0	1	0	20	20	1	1	1	1	37.6681	-84.6701	4467673	104656	42.69
2020-03-19	58	Kentucky	10.0	1.0	37.0	2.0	1	0	20	20	1	1	1	1	37.6681	-84.6701	4467673	104656	42.69
2020-03-20	59	Kentucky	10.0	0.0	47.0	2.0	1	0	20	20	1	1	1	1	37.6681	-84.6701	4467673	104656	42.69
2020-03-21	60	Kentucky	40.0	1.0	87.0	3.0	1	0	20	20	1	1	1	1	37.6681	-84.6701	4467673	104656	42.69
2020-03-22	61	Kentucky	16.0	0.0	103.0	3.0	1	0	20	20	1	1	1	1	37.6681	-84.6701	4467673	104656	42.69
2020-03-23	62	Kentucky	20.0	1.0	123.0	4.0	1	0	20	20	1	1	1	1	37.6681	-84.6701	4467673	104656	42.69
2020-03-24	63	Kentucky	39.0	0.0	162.0	4.0	1	0	20	20	1	1	1	1	37.6681	-84.6701	4467673	104656	42.69
2020-03-25	64	Kentucky	35.0	1.0	197.0	5.0	1	0	20	20	1	1	1	1	37.6681	-84.6701	4467673	104656	42.69
2020-03-26	65	Kentucky	50.0	0.0	247.0	5.0	1	1	20	20	0	0	0	0	37.6681	-84.6701	4467673	104656	42.69
2020-03-27	66	Kentucky	54.0	2.0	301.0	7.0	1	1	20	20	0	0	0	0	37.6681	-84.6701	4467673	104656	42.69
2020-03-28	67	Kentucky	79.0	2.0	380.0	9.0	1	1	20	20	0	0	0	0	37.6681	-84.6701	4467673	104656	42.69
2020-03-29	68	Kentucky	58.0	0.0	438.0	9.0	1	1	20	20	0	0	0	0	37.6681	-84.6701	4467673	104656	42.69
2020-03-30	69	Kentucky	41.0	2.0	479.0	11.0	1	1	20	20	0	0	0	0	37.6681	-84.6701	4467673	104656	42.69
2020-03-31	70	Kentucky	149.0	0.0	628.0	11.0	1	1	20	20	0	0	0	0	37.6681	-84.6701	4467673	104656	42.69
2020-04-01	71	Kentucky	4.0	7.0	632.0	18.0	1	1	20	20	0	0	0	0	37.6681	-84.6701	4467673	104656	42.69
2020-04-02	72	Kentucky	138.0	13.0	770.0	31.0	1	1	20	20	0	0	0	0	37.6681	-84.6701	4467673	104656	42.69
2020-04-03	73	Kentucky	0.0	3.0	770.0	34.0	1	1	20	20	0	0	0	0	37.6681	-84.6701	4467673	104656	42.69
2020-04-04	74	Kentucky	147.0	6.0	917.0	40.0	1	1	20	20	0	0	0	0	37.6681	-84.6701	4467673	104656	42.69
2020-04-05	75	Kentucky	38.0	5.0	955.0	45.0	1	1	20	20	0	0	0	0	37.6681	-84.6701	4467673	104656	42.69
2020-04-06	76	Kentucky	0.0	0.0	955.0	45.0	1	1	20	20	0	0	0	0	37.6681	-84.6701	4467673	104656	42.69
2020-04-07	77	Kentucky	194.0	20.0	1149.0	65.0	1	1	20	20	0	0	0	0	37.6681	-84.6701	4467673	104656	42.69
2020-04-08	78	Kentucky	0.0	0.0	1149.0	65.0	1	1	20	20	0	0	0	0	37.6681	-84.6701	4467673	104656	42.69
2020-04-09	79	Kentucky	192.0	8.0	1341.0	73.0	1	1	20	20	0	0	0	0	37.6681	-84.6701	4467673	104656	42.69
2020-04-10	80	Kentucky	352.0	17.0	1693.0	90.0	1	1	20	20	0	0	0	0	37.6681	-84.6701	4467673	104656	42.69
2020-04-11	81	Kentucky	0.0	0.0	1693.0	90.0	1	1	20	20	0	0	0	0	37.6681	-84.6701	4467673	104656	42.69
2020-04-12	82	Kentucky	270.0	7.0	1963.0	97.0	1	1	20	20	0	0	0	0	37.6681	-84.6701	4467673	104656	42.69
2020-04-13	83	Kentucky	55.0	16.0	2018.0	113.0	1	1	20	20	0	0	0	0	37.6681	-84.6701	4467673	104656	42.69
2020-04-14	84	Kentucky	30.0	-7.0	2048.0	106.0	1	1	20	20	0	0	0	0	37.6681	-84.6701	4467673	104656	42.69
2020-04-15	85	Kentucky	162.0	9.0	2210.0	115.0	1	1	20	20	0	0	0	0	37.6681	-84.6701	4467673	104656	42.69
2020-04-16	86	Kentucky	225.0	14.0	2435.0	129.0	1	1	20	20	0	0	0	0	37.6681	-84.6701	4467673	104656	42.69
2020-04-17	87	Kentucky	87.0	8.0	2522.0	137.0	1	1	20	20	0	0	0	0	37.6681	-84.6701	4467673	104656	42.69
2020-01-22	1	Louisiana	0.0	0.0	0.0	0.0	0	0	0	0	1	1	1	1	31.1695	-91.8678	4648794	135659	34.27
