date,state,positive,negative,pending,hospitalizedCurrently,hospitalizedCumulative,inIcuCurrently,inIcuCumulative,onVentilatorCurrently,onVentilatorCumulative,recovered,hash,dateChecked,death,hospitalized,total,totalTestResults,posNeg,fips,deathIncrease,hospitalizedIncrease,negativeIncrease,positiveIncrease,totalTestResultsIncrease
2020-03-15," ""California""",293.0,916.0,,,,,,,,,5e5e85687553cddbfc767524eedc40d04efeb98a,2020-03-15T20:00:00Z,5.0,,1209.0,1209.0,1209.0,6,0.0,0.0,0.0,41.0,41.0
2020-03-15," ""Colorado""",131.0,627.0,,,,,,,,,0da7e45df3e95846c2ea7d169ec15485902fe3b5,2020-03-15T20:00:00Z,1.0,,758.0,758.0,758.0,8,0.0,0.0,17.0,30.0,47.0
2020-03-15," ""Connecticut""",20.0,125.0,,,,,,,,,47afb6e02464043555eaf5e2053829e84eb805be,2020-03-15T20:00:00Z,,,145.0,145.0,145.0,9,0.0,0.0,0.0,9.0,9.0
2020-03-15," ""District of Columbia""",16.0,79.0,20.0,,,,,,,,46da8be5fe41851c0bb75f94651e557a2f0c6386,2020-03-15T20:00:00Z,,,115.0,95.0,95.0,11,0.0,0.0,30.0,6.0,36.0
2020-03-15," ""Delaware""",6.0,36.0,32.0,,,,,,,,f5b3a2976e58c2202cc5aded47704c39fa65e343,2020-03-15T20:00:00Z,,,74.0,42.0,42.0,10,0.0,0.0,0.0,0.0,0.0
2020-03-15," ""Florida""",116.0,678.0,454.0,,,,,,,,fbbf82f88fa5a3c2bbdf7f937c2752c5ba3ce6df,2020-03-15T20:00:00Z,4.0,,1248.0,794.0,794.0,12,1.0,0.0,200.0,39.0,239.0
2020-03-15," ""Georgia""",99.0,,,,,,,,,,df40a5921f9dfc96b45398288e6075bd6b97fd81,2020-03-15T20:00:00Z,1.0,,99.0,99.0,99.0,13,0.0,0.0,0.0,33.0,33.0
2020-03-15," ""Hawaii""",2.0,,,,,,,,,,0a69a6018c0bce8b9bfbe6b1dd88a8f031a0a025,2020-03-15T20:00:00Z,,,2.0,2.0,2.0,15,0.0,0.0,0.0,0.0,0.0
2020-03-15," ""Iowa""",18.0,83.0,,,,,,,,,fdf73baeeb8118faed38a3ad4be3449414432f07,2020-03-15T20:00:00Z,,,101.0,101.0,101.0,19,0.0,0.0,0.0,1.0,1.0
2020-03-15," ""Idaho""",5.0,174.0,,,,,,,,,4472c728ff3ae897133063dc6b945fc03c35c382,2020-03-15T20:00:00Z,,,179.0,179.0,179.0,16,0.0,0.0,0.0,3.0,3.0
2020-03-15," ""Illinois""",64.0,449.0,195.0,,,,,,,,f6c2094de686cbf02f6bb9ac79925336ade7255e,2020-03-15T20:00:00Z,,,708.0,513.0,513.0,17,0.0,0.0,133.0,18.0,151.0
2020-03-15," ""Indiana""",19.0,102.0,,,,,,,,,d4516efe0a7e4050cd6326b64b549f9cb1923a61,2020-03-15T20:00:00Z,0.0,,121.0,121.0,121.0,18,0.0,0.0,28.0,4.0,32.0
2020-03-15," ""Kansas""",8.0,135.0,,,,,,,,,868c75937b225e6321886b68d3a125642646a48a,2020-03-15T20:00:00Z,1.0,,143.0,143.0,143.0,20,0.0,0.0,42.0,2.0,44.0
2020-03-15," ""Kentucky""",16.0,139.0,,,,,,,,,d0dfc75f33be8db126e19af366618eaa6af0055b,2020-03-15T20:00:00Z,,,155.0,155.0,155.0,21,0.0,0.0,0.0,2.0,2.0
2020-03-15," ""Louisiana""",91.0,156.0,,,,,,,,,e12d7af383c2482c7845ba7e6403df009076bfde,2020-03-15T20:00:00Z,2.0,,247.0,247.0,247.0,22,2.0,0.0,47.0,22.0,69.0
2020-03-15," ""Massachusetts""",138.0,352.0,,,,,,,,,c8c2486f9a55549e537cfa05abc2e5e2fe749397,2020-03-15T20:00:00Z,,,490.0,490.0,490.0,25,0.0,0.0,0.0,0.0,0.0
2020-03-15," ""Maryland""",31.0,94.0,,,,,,,,,12fc1449714a30e3dece18babc0d6f18a249ec11,2020-03-15T20:00:00Z,,,125.0,125.0,125.0,24,0.0,0.0,0.0,5.0,5.0
2020-03-15," ""Maine""",3.0,91.0,17.0,,,,,,,,b9373f5ff8eecc4882df5e99ca65029c7ab54a5e,2020-03-15T20:00:00Z,,,111.0,94.0,94.0,23,0.0,0.0,0.0,0.0,0.0
2020-03-15," ""Michigan""",1480.0,205.0,26.0,,,,,,,,09fc24831d1175112329f54087d0a933591da80e,2020-03-15T20:00:00Z,,,1711.0,1685.0,1685.0,26,0.0,0.0,0.0,284.0,284.0
2020-03-15," ""Minnesota""",35.0,1387.0,,,,,,,,,00afbc28ae28d28e85eb0ca606fac9847ee7eec5,2020-03-15T20:00:00Z,,,1422.0,1422.0,1422.0,27,0.0,0.0,540.0,14.0,554.0
2020-03-15," ""Missouri""",5.0,122.0,,,,,,,,,5ad3d82f98f7d9f284ef9895cb6f8e76d23c7f34,2020-03-15T20:00:00Z,0.0,,127.0,127.0,127.0,29,0.0,0.0,32.0,1.0,33.0
2020-03-15," ""Mississippi""",10.0,84.0,,,,,,,,,5442e46cc16cedbeeb93a0f0ff9a04740dc62690,2020-03-15T20:00:00Z,,,94.0,94.0,94.0,28,0.0,0.0,0.0,4.0,4.0
2020-03-15," ""Montana""",7.0,103.0,57.0,,,,,,,,d5c7b708dac192fb53a5453064d7c4fa04726b5d,2020-03-15T20:00:00Z,,,167.0,110.0,110.0,30,0.0,0.0,0.0,2.0,2.0
2020-03-15," ""North Carolina""",32.0,227.0,151.0,,,,,,,,403dec9507ef0b9ac81864a597d016782cc2527b,2020-03-15T20:00:00Z,,,410.0,259.0,259.0,37,0.0,0.0,90.0,9.0,99.0
2020-03-15," ""North Dakota""",1.0,95.0,4.0,,,,,,,,2745e3ea870fcafa773e34d392d65a6d79da5002,2020-03-15T20:00:00Z,0.0,,100.0,96.0,96.0,38,0.0,0.0,41.0,0.0,41.0
2020-03-15," ""Nebraska""",17.0,80.0,33.0,,,,,,,,558bc35b9327ee76d681d0b1357e4c4f73ef8039,2020-03-15T20:00:00Z,,,130.0,97.0,97.0,31,0.0,0.0,0.0,3.0,3.0
2020-03-15," ""New Hampshire""",13.0,271.0,95.0,,,,,,,,803b79b258e66f237ca1ebf9a8fcde18477cac13,2020-03-15T20:00:00Z,,,379.0,284.0,284.0,33,0.0,0.0,59.0,6.0,65.0
2020-03-15," ""New Jersey""",98.0,120.0,34.0,,,,,,,,cb6357bcd5b00b85173d23a8bd8f41fdb1b098f0,2020-03-15T20:00:00Z,2.0,,252.0,218.0,218.0,34,1.0,0.0,23.0,48.0,71.0
2020-03-15," ""New Mexico""",13.0,482.0,,,,,,,,,b95e350ae2b5693dcb353e7c00b01f855a971762,2020-03-15T20:00:00Z,,,495.0,495.0,495.0,35,0.0,0.0,245.0,3.0,248.0
2020-03-15," ""Nevada""",21.0,168.0,164.0,,,,,,,,5c87854db60a5e7331ad07237ca83ba7ebcf7af0,2020-03-15T20:00:00Z,,,353.0,189.0,189.0,32,0.0,0.0,0.0,1.0,1.0
2020-03-15," ""New York""",729.0,4543.0,,,,,,,,,963f632b5d1577cd5cf9b6c332a912c2fdebea16,2020-03-15T20:00:00Z,3.0,,5272.0,5272.0,5272.0,36,3.0,0.0,1764.0,205.0,1969.0
2020-03-15," ""Ohio""",36.0,139.0,350.0,,,,,,,,0f9665fdbfb9c2db97a7b8cca0dd02a8dd3fcd41,2020-03-15T20:00:00Z,,,525.0,175.0,175.0,39,0.0,0.0,89.0,23.0,112.0
2020-03-15," ""Oklahoma""",9.0,118.0,12.0,,,,,,,,c94b4a8b7a6943e47f2b18b0830094b3b5b847aa,2020-03-15T20:00:00Z,,,139.0,127.0,127.0,40,0.0,0.0,82.0,5.0,87.0
2020-03-15," ""Oregon""",36.0,420.0,225.0,,,,,,,,ee34e334d60acd6c6786608eaf502ef3469b027a,2020-03-15T20:00:00Z,,,681.0,456.0,456.0,41,0.0,0.0,83.0,6.0,89.0
2020-03-15," ""Pennsylvania""",63.0,205.0,183.0,,,,,,,,b456aca3dcfc156e659cf9d83c9b906acb7c5ae5,2020-03-15T20:00:00Z,,,451.0,268.0,268.0,42,0.0,0.0,0.0,16.0,16.0
2020-03-15," ""Rhode Island""",20.0,271.0,57.0,,,,,,,,84f802e7560c1a892f234e2cb31b236fb075f6f5,2020-03-15T20:00:00Z,,,348.0,291.0,291.0,44,0.0,0.0,73.0,0.0,73.0
2020-03-15," ""South Carolina""",19.0,154.0,,,,,,,,,75ba73b3bb3053eb03805d2812d5c2e4395f1b6f,2020-03-15T20:00:00Z,,,173.0,173.0,173.0,45,0.0,0.0,44.0,6.0,50.0
2020-03-15," ""South Dakota""",9.0,327.0,6.0,,,,,,,,fa88e329d335599e26ea9fd7b6eea1fb83b0c06a,2020-03-15T20:00:00Z,,,342.0,336.0,336.0,46,0.0,0.0,145.0,0.0,145.0
2020-03-15," ""Tennessee""",39.0,157.0,,,,,,,,,0d4cfb67c9ea0c68b1210ef9b0a90d12b748672f,2020-03-15T20:00:00Z,,,196.0,196.0,196.0,47,0.0,0.0,27.0,7.0,34.0
2020-03-15," ""Texas""",56.0,,,,,,,,,,5703287c6d3b6d2f1e4e3de43cc125edafaa598a,2020-03-15T20:00:00Z,,,56.0,56.0,56.0,48,0.0,0.0,0.0,5.0,5.0
2020-03-15," ""Utah""",28.0,131.0,,,,,,,,,557e214eba87dfaba62c598c539e3a281022e741,2020-03-15T20:00:00Z,0.0,,159.0,159.0,159.0,49,0.0,0.0,0.0,22.0,22.0
2020-03-15," ""Virginia""",45.0,363.0,,,,,,,,,8cb2bceeeb5e766ece4e5e0141e5c46174a1c784,2020-03-15T20:00:00Z,1.0,,408.0,408.0,408.0,51,1.0,0.0,246.0,15.0,261.0
2020-03-15," ""Vermont""",4.0,348.0,,,,,,,,,c240b0b7e625d08e14362a93fac37a9cb859d539,2020-03-15T20:00:00Z,,,352.0,352.0,352.0,50,0.0,0.0,121.0,0.0,121.0
2020-03-15," ""Washington""",924.0,7122.0,,,,,,,,,161c0eb29ea6be5c1a771b62d7cfbf6763ffc6f4,2020-03-15T20:00:00Z,56.0,,8046.0,8046.0,8046.0,53,5.0,0.0,1121.0,131.0,1252.0
2020-03-15," ""Wisconsin""",33.0,313.0,,,,,,,,,76f9cefe3cbfb28b81648f15bcc59d6507801772,2020-03-15T20:00:00Z,,,346.0,346.0,346.0,55,0.0,0.0,144.0,14.0,158.0
2020-03-15," ""West Virginia""",0.0,38.0,1.0,,,,,,,,36d80d812a5ba34def01d46af9f6a7760b182f43,2020-03-15T20:00:00Z,0.0,,39.0,38.0,38.0,54,0.0,0.0,12.0,0.0,12.0
2020-03-15," ""Wyoming""",3.0,,,,,,,,,,74566767a2c99e0bdfd11a6e545fd9ed02e9e716,2020-03-15T20:00:00Z,,,3.0,3.0,3.0,56,0.0,0.0,0.0,1.0,1.0
2020-03-14," ""Alaska""",1.0,143.0,,,,,,,,,d6e6e61fb8c0d1c2340d7df1983d63227e4dfe0d,2020-03-14T20:00:00Z,,,144.0,144.0,144.0,2,0.0,0.0,84.0,0.0,84.0
2020-03-14," ""Alabama""",6.0,22.0,46.0,,,,,,,,5c89c1e4d5be4e39281e7629e2d8969f9d54bb00,2020-03-14T20:00:00Z,,,74.0,28.0,28.0,1,0.0,0.0,11.0,5.0,16.0
2020-03-14," ""Arkansas""",12.0,65.0,26.0,,,,,,,,551428a90628981e98f1a49df229dc8e2a8a6bfe,2020-03-14T20:00:00Z,,,103.0,77.0,77.0,5,0.0,0.0,35.0,3.0,38.0
2020-03-14," ""Arizona""",12.0,121.0,50.0,,,,,,,,c40ab8d2dcf6deaeecfa0bab73a691ec90124122,2020-03-14T20:00:00Z,0.0,,183.0,133.0,133.0,4,0.0,0.0,27.0,3.0,30.0
2020-03-14," ""California""",252.0,916.0,,,,,,,,,bfe38009fc5e230d310f823f106a0947b1a2bce3,2020-03-14T20:00:00Z,5.0,,1168.0,1168.0,1168.0,6,1.0,0.0,0.0,50.0,50.0
2020-03-14," ""Colorado""",101.0,610.0,,,,,,,,,8247505b13764c1e92a341ef32b62d362e995ca1,2020-03-14T20:00:00Z,1.0,,711.0,711.0,711.0,8,1.0,0.0,86.0,29.0,115.0
2020-03-14," ""Connecticut""",11.0,125.0,,,,,,,,,149bffa1dda5d74304599eb67e85167eb9cc7940,2020-03-14T20:00:00Z,,,136.0,136.0,136.0,9,0.0,0.0,26.0,5.0,31.0
2020-03-14," ""District of Columbia""",10.0,49.0,10.0,,,,,,,,8da2326fcb3ada2f8eb58b168fa3cfd71a21ad34,2020-03-14T20:00:00Z,,,69.0,59.0,59.0,11,0.0,0.0,29.0,0.0,29.0
2020-03-14," ""Delaware""",6.0,36.0,32.0,,,,,,,,ddc0cc501e0b9f023ee1294fe142fcf25fd092b9,2020-03-14T20:00:00Z,,,74.0,42.0,42.0,10,0.0,0.0,6.0,2.0,8.0
2020-03-14," ""Florida""",77.0,478.0,221.0,,,,,,,,96d30f3427bff70e4f87d99ae5c42be36a0034ac,2020-03-14T20:00:00Z,3.0,,776.0,555.0,555.0,12,1.0,0.0,0.0,27.0,27.0
2020-03-14," ""Georgia""",66.0,,,,,,,,,,97be6babd64500d6ebd30859d68fc26fff2e4848,2020-03-14T20:00:00Z,1.0,,66.0,66.0,66.0,13,0.0,0.0,0.0,24.0,24.0
2020-03-14," ""Hawaii""",2.0,,,,,,,,,,b958c9810a3946b62408f0111a12c70f54049101,2020-03-14T20:00:00Z,,,2.0,2.0,2.0,15,0.0,0.0,0.0,0.0,0.0
2020-03-14," ""Iowa""",17.0,83.0,,,,,,,,,e4c108405861a595205e19c9154417a48c5aae91,2020-03-14T20:00:00Z,,,100.0,100.0,100.0,19,0.0,0.0,0.0,1.0,1.0
2020-03-14," ""Idaho""",2.0,174.0,,,,,,,,,952932b75b80cd3991df8a8c7db4f64acce89d58,2020-03-14T20:00:00Z,,,176.0,176.0,176.0,16,0.0,0.0,43.0,2.0,45.0
2020-03-14," ""Illinois""",46.0,316.0,82.0,,,,,,,,9ce71ff3b9101f5ced145411c578a9b370c032a8,2020-03-14T20:00:00Z,,,444.0,362.0,362.0,17,0.0,0.0,22.0,14.0,36.0
2020-03-14," ""Indiana""",15.0,74.0,,,,,,,,,14f3f66fde7e3e752f7f5e81e40cb946e7bca3af,2020-03-14T20:00:00Z,0.0,,89.0,89.0,89.0,18,0.0,0.0,13.0,3.0,16.0
2020-03-14," ""Kansas""",6.0,93.0,,,,,,,,,278e3c9e3e9f10641ced32dcb4caaa1d4a3b141d,2020-03-14T20:00:00Z,1.0,,99.0,99.0,99.0,20,1.0,0.0,0.0,0.0,0.0
2020-03-14," ""Kentucky""",14.0,139.0,,,,,,,,,53ea76cd7050bee2da9a57fca2b4538d1926af6d,2020-03-14T20:00:00Z,,,153.0,153.0,153.0,21,0.0,0.0,32.0,3.0,35.0
2020-03-14," ""Louisiana""",69.0,109.0,,,,,,,,,c80c2be31c70d2b05d47fb0b55f9297f827690f7,2020-03-14T20:00:00Z,,,178.0,178.0,178.0,22,0.0,0.0,72.0,33.0,105.0
2020-03-14," ""Massachusetts""",138.0,352.0,,,,,,,,,bdba6fc0046699f5419368f4eb93e84eb0f025c5,2020-03-14T20:00:00Z,,,490.0,490.0,490.0,25,0.0,0.0,260.0,15.0,275.0
2020-03-14," ""Maryland""",26.0,94.0,,,,,,,,,8fefdbf242c49256c9711173cc7a195bdfeaf897,2020-03-14T20:00:00Z,,,120.0,120.0,120.0,24,0.0,0.0,0.0,9.0,9.0
2020-03-14," ""Maine""",3.0,91.0,17.0,,,,,,,,f8e0701ef750fd7833940e085f356967698a709e,2020-03-14T20:00:00Z,,,111.0,94.0,94.0,23,0.0,0.0,0.0,0.0,0.0
2020-03-14," ""Michigan""",1196.0,205.0,26.0,,,,,,,,3d48e2414257cbaf0f316c284d283c7c64c15194,2020-03-14T20:00:00Z,,,1427.0,1401.0,1401.0,26,0.0,0.0,72.0,251.0,323.0
2020-03-14," ""Minnesota""",21.0,847.0,,,,,,,,,43db9c125581cdb0eaed4688c2bcc3692d524ccd,2020-03-14T20:00:00Z,,,868.0,868.0,868.0,27,0.0,0.0,306.0,7.0,313.0
2020-03-14," ""Missouri""",4.0,90.0,,,,,,,,,5220c08925c1338bbc1ababb24afaf6558a68b9c,2020-03-14T20:00:00Z,0.0,,94.0,94.0,94.0,29,0.0,0.0,19.0,2.0,21.0
2020-03-14," ""Mississippi""",6.0,84.0,,,,,,,,,262146bdcf966d7bd2b95df77b8c19d904242248,2020-03-14T20:00:00Z,,,90.0,90.0,90.0,28,0.0,0.0,43.0,2.0,45.0
2020-03-14," ""Montana""",5.0,103.0,,,,,,,,,3b3767d29a7f2c8246d957b64ab51b460e66230c,2020-03-14T20:00:00Z,,,108.0,108.0,108.0,30,0.0,0.0,48.0,4.0,52.0
2020-03-14," ""North Carolina""",23.0,137.0,,,,,,,,,1097b4e88ff28fd47bd79effc50736bcc4f98d4d,2020-03-14T20:00:00Z,,,160.0,160.0,160.0,37,0.0,0.0,51.0,8.0,59.0
2020-03-14," ""North Dakota""",1.0,54.0,14.0,,,,,,,,a52a443da4b61469c6be7d12ad2fe848c421dd0f,2020-03-14T20:00:00Z,0.0,,69.0,55.0,55.0,38,0.0,0.0,15.0,0.0,15.0
2020-03-14," ""Nebraska""",14.0,80.0,33.0,,,,,,,,936f44463ab4c62d7cf30fc400ef265c45f8b3f5,2020-03-14T20:00:00Z,,,127.0,94.0,94.0,31,0.0,0.0,0.0,1.0,1.0
2020-03-14," ""New Hampshire""",7.0,212.0,31.0,,,,,,,,8df5e37a5d8dabbb6fb2821a99d3d0d90b27fc85,2020-03-14T20:00:00Z,,,250.0,219.0,219.0,33,0.0,0.0,118.0,1.0,119.0
2020-03-14," ""New Jersey""",50.0,97.0,80.0,,,,,,,,0b8634c5fd4e1160dde841c792bf7c6fc9315232,2020-03-14T20:00:00Z,1.0,,227.0,147.0,147.0,34,0.0,0.0,0.0,0.0,0.0
2020-03-14," ""New Mexico""",10.0,237.0,,,,,,,,,0085a52176e881bb6ad037e0c30af4f74d9489f9,2020-03-14T20:00:00Z,,,247.0,247.0,247.0,35,0.0,0.0,47.0,0.0,47.0
2020-03-14," ""Nevada""",20.0,168.0,,,,,,,,,2e60e44122a1faf4a4351249cef4569aeb6b4a89,2020-03-14T20:00:00Z,,,188.0,188.0,188.0,32,0.0,0.0,0.0,9.0,9.0
2020-03-14," ""New York""",524.0,2779.0,,,,,,,,,f28c39ca671c26d022ff2556494ad8767765eb93,2020-03-14T20:00:00Z,,,3303.0,3303.0,3303.0,36,0.0,0.0,0.0,103.0,103.0
2020-03-14," ""Ohio""",13.0,50.0,159.0,,,,,,,,fc63d6218734893ad458fb97af8018f3a1ec1ad5,2020-03-14T20:00:00Z,,,222.0,63.0,63.0,39,0.0,0.0,0.0,0.0,0.0
2020-03-14," ""Oklahoma""",4.0,36.0,37.0,,,,,,,,c73b103132566a7e2d3c71510adc6def73b88940,2020-03-14T20:00:00Z,,,77.0,40.0,40.0,40,0.0,0.0,0.0,1.0,1.0
2020-03-14," ""Oregon""",30.0,337.0,157.0,,,,,,,,1400911ca9d80be2f8e342c113a1df4d70338602,2020-03-14T20:00:00Z,,,524.0,367.0,367.0,41,0.0,0.0,0.0,0.0,0.0
2020-03-14," ""Pennsylvania""",47.0,205.0,150.0,,,,,,,,d18f94522023cea299270dcc1602530f2ddc0dc4,2020-03-14T20:00:00Z,,,402.0,252.0,252.0,42,0.0,0.0,65.0,6.0,71.0
2020-03-14," ""Rhode Island""",20.0,198.0,57.0,,,,,,,,398dbebda7a13f625f8978b5e493f80fa0c06bc4,2020-03-14T20:00:00Z,,,275.0,218.0,218.0,44,0.0,0.0,56.0,6.0,62.0
2020-03-14," ""South Carolina""",13.0,110.0,,,,,,,,,f59023a910249b3d8b3511ae10d8f11517a1c519,2020-03-14T20:00:00Z,,,123.0,123.0,123.0,45,0.0,0.0,35.0,1.0,36.0
2020-03-14," ""South Dakota""",9.0,182.0,3.0,,,,,,,,df4f632f3d3f47fd86232363e123ffd6096af646,2020-03-14T20:00:00Z,,,194.0,191.0,191.0,46,0.0,0.0,109.0,0.0,109.0
2020-03-14," ""Tennessee""",32.0,130.0,,,,,,,,,6becf2091344bee8d3a7f0a0a437ccf76ed9dd53,2020-03-14T20:00:00Z,,,162.0,162.0,162.0,47,0.0,0.0,14.0,6.0,20.0
2020-03-14," ""Texas""",51.0,,,,,,,,,,8a47a6e610ae58718993de453b89aa3908c67fbd,2020-03-14T20:00:00Z,,,51.0,51.0,51.0,48,0.0,0.0,0.0,12.0,12.0
2020-03-14," ""Utah""",6.0,131.0,,,,,,,,,577b43eb324c0ae69322cc15f477ca37d5daf36b,2020-03-14T20:00:00Z,,,137.0,137.0,137.0,49,0.0,0.0,0.0,0.0,0.0
2020-03-14," ""Virginia""",30.0,117.0,,,,,,,,,33f505467e5a143bd0ecda4d5622091a48ad3d2e,2020-03-14T20:00:00Z,,,147.0,147.0,147.0,51,0.0,0.0,0.0,0.0,0.0
2020-03-14," ""Vermont""",4.0,227.0,,,,,,,,,570d73d25152c4e93987f89a83b40ff5480a7682,2020-03-14T20:00:00Z,,,231.0,231.0,231.0,50,0.0,0.0,85.0,2.0,87.0
2020-03-14," ""Washington""",793.0,6001.0,,,,,,,,,61aaef76eeba6df187a9775df949ed7d05f55746,2020-03-14T20:00:00Z,51.0,,6794.0,6794.0,6794.0,53,4.0,0.0,1651.0,100.0,1751.0
2020-03-14," ""Wisconsin""",19.0,169.0,,,,,,,,,8f1ed69b1d5723cbd5b18d1ec332fa4f83bde08a,2020-03-14T20:00:00Z,,,188.0,188.0,188.0,55,0.0,0.0,0.0,0.0,0.0
2020-03-14," ""West Virginia""",0.0,26.0,5.0,,,,,,,,7e27957cf04398b64db2982ccd580fd5455ffebb,2020-03-14T20:00:00Z,,,31.0,26.0,26.0,54,0.0,0.0,9.0,0.0,9.0
2020-03-14," ""Wyoming""",2.0,,,,,,,,,,00d1959cf22a0162be10edb9d849b320e1db37e7,2020-03-14T20:00:00Z,,,2.0,2.0,2.0,56,0.0,0.0,0.0,1.0,1.0
2020-03-13," ""Alaska""",1.0,59.0,,,,,,,,,f912dbdc1e4737b9efd9715f5c60bc397601b547,2020-03-13T20:00:00Z,,,60.0,60.0,60.0,2,0.0,0.0,13.0,1.0,14.0
2020-03-13," ""Alabama""",1.0,11.0,,,,,,,,,b9e856f0b5f6b1893dbe080ee99cbebd5723f4f8,2020-03-13T20:00:00Z,,,12.0,12.0,12.0,1,0.0,0.0,1.0,1.0,2.0
2020-03-13," ""Arkansas""",9.0,30.0,22.0,,,,,,,,a6aff5e9908d4f1a167655d035338e838ba8cdba,2020-03-13T20:00:00Z,,,61.0,39.0,39.0,5,0.0,0.0,6.0,3.0,9.0
2020-03-13," ""Arizona""",9.0,94.0,40.0,,,,,,,,68c52c41afcca5a93045251c1a7e05b086b85767,2020-03-13T20:00:00Z,0.0,,143.0,103.0,103.0,4,0.0,0.0,12.0,0.0,12.0
2020-03-13," ""California""",202.0,916.0,,,,,,,,,bb817225b0e56a4c1051b2e6550b5ae85e06487c,2020-03-13T20:00:00Z,4.0,,1118.0,1118.0,1118.0,6,0.0,0.0,0.0,0.0,0.0
2020-03-13," ""Colorado""",72.0,524.0,,,,,,,,,f081206fdd232801c4719c7b15f928e95e16c0a4,2020-03-13T20:00:00Z,,,596.0,596.0,596.0,8,0.0,0.0,226.0,27.0,253.0
2020-03-13," ""Connecticut""",6.0,99.0,,,,,,,,,682c544537c9fb686f945084a154361a3c8a386f,2020-03-13T20:00:00Z,,,105.0,105.0,105.0,9,0.0,0.0,10.0,0.0,10.0
2020-03-13," ""District of Columbia""",10.0,20.0,,,,,,,,,47405f5c12651491f7aaeeadcf98a21f5290298e,2020-03-13T20:00:00Z,,,30.0,30.0,30.0,11,0.0,0.0,0.0,0.0,0.0
2020-03-13," ""Delaware""",4.0,30.0,10.0,,,,,,,,01a39bf98baae6616556fc98432b0eab5ec19d21,2020-03-13T20:00:00Z,,,44.0,34.0,34.0,10,0.0,0.0,7.0,0.0,7.0
2020-03-13," ""Florida""",50.0,478.0,221.0,,,,,,,,e2f015841b99a9056a83e88b541e2f27fe57bdea,2020-03-13T20:00:00Z,2.0,,749.0,528.0,528.0,12,0.0,0.0,177.0,18.0,195.0
2020-03-13," ""Georgia""",42.0,,,,,,,,,,a1b71ddadb4a8d03aab0ae5ee76889c2cdefe5bf,2020-03-13T20:00:00Z,1.0,,42.0,42.0,42.0,13,1.0,0.0,0.0,11.0,11.0
2020-03-13," ""Hawaii""",2.0,,,,,,,,,,d517fed5e44222b8e9ec35423adff6841571d310,2020-03-13T20:00:00Z,,,2.0,2.0,2.0,15,0.0,0.0,0.0,0.0,0.0
2020-03-13," ""Iowa""",16.0,83.0,29.0,,,,,,,,9a4dc657b7cf736b9c1a23162cb7bd246891b602,2020-03-13T20:00:00Z,,,128.0,99.0,99.0,19,0.0,0.0,16.0,2.0,18.0
2020-03-13," ""Idaho""",0.0,131.0,,,,,,,,,b1671d598b98d1510491784f4c280a368ba8c39e,2020-03-13T20:00:00Z,,,131.0,131.0,131.0,16,0.0,0.0,38.0,0.0,38.0
2020-03-13," ""Illinois""",32.0,294.0,92.0,,,,,,,,3a4c6b2710e412f845b0c387c44def3dba4d011b,2020-03-13T20:00:00Z,,,418.0,326.0,326.0,17,0.0,0.0,28.0,7.0,35.0
2020-03-13," ""Indiana""",12.0,61.0,,,,,,,,,6a95bce7fff18ca959c83513dc8e4b4b8458d719,2020-03-13T20:00:00Z,,,73.0,73.0,73.0,18,0.0,0.0,9.0,0.0,9.0
2020-03-13," ""Kansas""",6.0,93.0,,,,,,,,,8633a26e1f484f8d6832c17efdb6e638ffb3515e,2020-03-13T20:00:00Z,,,99.0,99.0,99.0,20,0.0,0.0,52.0,2.0,54.0
2020-03-13," ""Kentucky""",11.0,107.0,,,,,,,,,4d515c6fe8ed706c415382ef87cfa9236ac4e09c,2020-03-13T20:00:00Z,,,118.0,118.0,118.0,21,0.0,0.0,51.0,3.0,54.0
2020-03-13," ""Louisiana""",36.0,37.0,,,,,,,,,78393fa814aa0caf1ae4f6056e80e21adf672bf2,2020-03-13T20:00:00Z,,,73.0,73.0,73.0,22,0.0,0.0,0.0,22.0,22.0
2020-03-13," ""Massachusetts""",123.0,92.0,,,,,,,,,020263557685d33ade8e1849eeb35c2a8a12843a,2020-03-13T20:00:00Z,,,215.0,215.0,215.0,25,0.0,0.0,92.0,28.0,120.0
2020-03-13," ""Maryland""",17.0,94.0,,,,,,,,,32d329849128913476d4a0773fea76a4b3e2b083,2020-03-13T20:00:00Z,,,111.0,111.0,111.0,24,0.0,0.0,0.0,5.0,5.0
2020-03-13," ""Maine""",3.0,91.0,17.0,,,,,,,,8ecdd4f1eb3ad0874071c97b48e3bc8ae16edf37,2020-03-13T20:00:00Z,,,111.0,94.0,94.0,23,0.0,0.0,26.0,2.0,28.0
2020-03-13," ""Michigan""",945.0,133.0,26.0,,,,,,,,f532160c7cd2aba3ca450b21c2c4a81099342d44,2020-03-13T20:00:00Z,,,1104.0,1078.0,1078.0,26,0.0,0.0,42.0,243.0,285.0
2020-03-13," ""Minnesota""",14.0,541.0,,,,,,,,,094cc2b8f1b021d450e7d7fa08596000fc7f4e05,2020-03-13T20:00:00Z,,,555.0,555.0,555.0,27,0.0,0.0,234.0,5.0,239.0
2020-03-13," ""Missouri""",2.0,71.0,,,,,,,,,4d53392cae812d4039af40a07e38bc5fe77212fb,2020-03-13T20:00:00Z,,,73.0,73.0,73.0,29,0.0,0.0,7.0,1.0,8.0
